,img,score,url
340,t6869.png,0.24398542940616608,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82001241-post-6922_-000.jpg
341,10459.png,0.2823304235935211,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-77033598-post-10651_-000.jpg
342,t6577.png,0.24501357972621918,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82001241-post-6614_-000.jpg
343,155618.png,0.2771815061569214,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-155618_-000.jpg
344,33695.png,0.24165743589401245,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-33695_-000.jpg
345,157286.png,0.2503976821899414,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-157286_-000.jpg
346,30986.png,0.26955145597457886,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30986_-000.jpg
347,156135.png,0.24889175593852997,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-156135_-000.jpg
348,t1863.png,0.23552767932415009,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-83637918-post-1863_-000.jpg
349,30963.png,0.2596433758735657,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30963_-000.jpg
350,157254.png,0.376140832901001,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-157254_-000.jpg
351,t3731.png,0.23502247035503387,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-85746942-post-3866_-000.jpg
352,29997.png,0.23503641784191132,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-29997_-000.jpg
353,t1480.png,0.2355276495218277,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-83637918-post-1480_-000.jpg
354,34268.png,0.2501353621482849,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-34268_-000.jpg
355,t6772.png,0.2399933934211731,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82001241-post-6820_-000.jpg
356,t4004.png,0.23520520329475403,"id
t4004    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
t4004    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
Name: img_url, dtype: object"
357,30654.png,0.23657776415348053,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30654_-000.jpg
358,31777.png,0.23982039093971252,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-31777_-000.jpg
359,30739.png,0.24415987730026245,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30739_-000.jpg
360,33545.png,0.25157085061073303,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-33545_-000.jpg
361,31627.png,0.23654140532016754,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-31627_-000.jpg
362,t6580.png,0.23822727799415588,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82001241-post-6617_-000.jpg
363,157639.png,0.2687717080116272,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-157639_-000.jpg
364,31780.png,0.2355276644229889,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-31780_-000.jpg
365,155312.png,0.24556808173656464,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-155312_-000.jpg
366,31570.png,0.3730681240558624,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-31570_-000.jpg
367,34138.png,0.26647478342056274,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-34138_-000.jpg
368,155149.png,0.2491859346628189,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-155149_-000.jpg
369,31745.png,0.23680730164051056,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-31745_-000.jpg
370,11848.png,0.24241934716701508,"id
11848    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
11848    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
Name: img_url, dtype: object"
371,11696.png,0.24417860805988312,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-85603910-post-1144_-000.jpg
372,31442.png,0.28146374225616455,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-31442_-000.jpg
373,t1580.png,0.23935756087303162,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-83637918-post-1580_-000.jpg
374,30320.png,0.2401203066110611,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30320_-000.jpg
375,t6756.png,0.23545172810554504,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82001241-post-6803_-000.jpg
376,30411.png,0.23503641784191132,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30411_-000.jpg
377,30010.png,0.3675514757633209,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30010_-000.jpg
378,11867.png,0.23626865446567535,"id
11867    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
11867    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
Name: img_url, dtype: object"
379,156038.png,0.41778719425201416,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-156038_-000.jpg
380,30352.png,0.24378231167793274,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30352_-000.jpg
381,t6170.png,0.243231862783432,"id
t6170    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
t6170    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
Name: img_url, dtype: object"
382,29975.png,0.251370370388031,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-29975_-000.jpg
383,33606.png,0.23579925298690796,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-33606_-000.jpg
384,31857.png,0.2515708804130554,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-31857_-000.jpg
385,34308.png,0.24062390625476837,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-34308_-000.jpg
386,t1254.png,0.23716288805007935,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-69809320-post-11497_-000.jpg
387,10550.png,0.2355276644229889,"id
10550    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
10550    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
Name: img_url, dtype: object"
388,10588.png,0.2603679597377777,"id
10588    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
10588    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
Name: img_url, dtype: object"
389,32465.png,0.251374214887619,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-32465_-000.jpg
390,29606.png,0.24860867857933044,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-29606_-000.jpg
391,154830.png,0.28586718440055847,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-154830_-000.jpg
392,t3627.png,0.2392873615026474,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-83637918-post-3627_-000.jpg
393,t5928.png,0.23982036113739014,"id
t5928    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
t5928    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
Name: img_url, dtype: object"
394,232178.png,0.23894114792346954,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-76976363-post-1671_-000.jpg
395,156098.png,0.2355276644229889,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-156098_-000.jpg
396,29591.png,0.3646347224712372,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-29591_-000.jpg
397,11795.png,0.2379235029220581,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-85603910-post-1260_-000.jpg
398,232223.png,0.23847220838069916,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-76976363-post-1730_-000.jpg
399,155749.png,0.2579043209552765,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-155749_-000.jpg
400,156898.png,0.2887013554573059,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-156898_-000.jpg
401,t3077.png,0.2355276197195053,"id
t3077    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
t3077    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
Name: img_url, dtype: object"
402,t2925.png,0.23975369334220886,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-83637918-post-2925_-000.jpg
403,10368.png,0.2451520711183548,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-77033598-post-10558_-000.jpg
404,31586.png,0.36730730533599854,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-31586_-000.jpg
405,32264.png,0.2389991730451584,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-32264_-000.jpg
406,157123.png,0.2692062556743622,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-157123_-000.jpg
407,158158.png,0.2355276644229889,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-158158_-000.jpg
408,t3418.png,0.23520517349243164,"id
t3418    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
t3418    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
Name: img_url, dtype: object"
409,t2698.png,0.2355276644229889,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-83637918-post-2698_-000.jpg
410,30427.png,0.3750744163990021,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30427_-000.jpg
411,29697.png,0.23526939749717712,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-29697_-000.jpg
412,t2874.png,0.24281655251979828,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-83637918-post-2874_-000.jpg
413,231988.png,0.2471364289522171,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-74395367-post-232124_-000.jpg
414,10697.png,0.23893243074417114,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-77870391-post-48116_-000.jpg
415,t2977.png,0.24779869616031647,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-83637918-post-2977_-000.jpg
416,159284.png,0.29227113723754883,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-159284_-000.jpg
417,157083.png,0.27215576171875,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-157083_-000.jpg
418,48465.png,0.23716290295124054,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-84239759-post-3932_-000.jpg
419,31631.png,0.23632334172725677,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-31631_-000.jpg
420,159195.png,0.2579043209552765,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-159195_-000.jpg
421,158039.png,0.2355276346206665,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-158039_-000.jpg
422,158887.png,0.2524343430995941,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-158887_-000.jpg
423,10698.png,0.2463202029466629,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-77870391-post-48117_-000.jpg
424,14073.png,0.32168278098106384,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-86130053-post-969_-000.jpg
425,t2487.png,0.2355276495218277,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-83637918-post-2487_-000.jpg
426,159103.png,0.235249325633049,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-159103_-000.jpg
427,155995.png,0.23552769422531128,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-155995_-000.jpg
428,34217.png,0.23672407865524292,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-34217_-000.jpg
429,31994.png,0.23596638441085815,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-31994_-000.jpg
430,232111.png,0.2779001295566559,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-74395367-post-232247_-000.jpg
431,155851.png,0.23552736639976501,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-155851_-000.jpg
432,t6126.png,0.2363233119249344,"id
t6126    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
t6126    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
Name: img_url, dtype: object"
433,156624.png,0.23832592368125916,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-156624_-000.jpg
434,159208.png,0.2591140568256378,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-159208_-000.jpg
435,156007.png,0.284512460231781,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-156007_-000.jpg
436,157564.png,0.24564458429813385,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-157564_-000.jpg
437,156470.png,0.26962342858314514,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-156470_-000.jpg
438,33872.png,0.2355276346206665,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-33872_-000.jpg
439,30423.png,0.24943044781684875,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30423_-000.jpg
440,30466.png,0.2363233119249344,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30466_-000.jpg
441,34150.png,0.251374214887619,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-34150_-000.jpg
442,t4676.png,0.2393575757741928,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-85746942-post-4811_-000.jpg
443,30000.png,0.23548071086406708,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30000_-000.jpg
444,32441.png,0.23657727241516113,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-32441_-000.jpg
445,t1597.png,0.26157844066619873,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-83637918-post-1597_-000.jpg
446,29723.png,0.2750469148159027,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-29723_-000.jpg
447,30406.png,0.37107452750205994,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30406_-000.jpg
448,31014.png,0.23632334172725677,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-31014_-000.jpg
449,t1630.png,0.24411308765411377,"id
t1630    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
t1630    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
Name: img_url, dtype: object"
450,32857.png,0.23982039093971252,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-32857_-000.jpg
451,29992.png,0.2350512146949768,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-29992_-000.jpg
452,t5466.png,0.24495695531368256,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-74672753-post-94_-000.jpg
453,31105.png,0.23982036113739014,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-31105_-000.jpg
454,30338.png,0.23886388540267944,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30338_-000.jpg
455,t6984.png,0.2355276644229889,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82001241-post-7043_-000.jpg
456,32663.png,0.23744022846221924,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-32663_-000.jpg
457,33994.png,0.2451821118593216,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-33994_-000.jpg
458,32148.png,0.2462216466665268,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-32148_-000.jpg
459,t3274.png,0.23721979558467865,"id
t3274    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
t3274    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
Name: img_url, dtype: object"
460,34244.png,0.23657776415348053,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-34244_-000.jpg
461,31102.png,0.2355276644229889,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-31102_-000.jpg
462,t2271.png,0.2355276346206665,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-83637918-post-2271_-000.jpg
463,157269.png,0.2802204191684723,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-157269_-000.jpg
464,t3108.png,0.24622859060764313,"id
t3108    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
t3108    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
Name: img_url, dtype: object"
465,t2994.png,0.2352033406496048,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-83637918-post-2994_-000.jpg
466,31603.png,0.24915243685245514,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-31603_-000.jpg
467,158576.png,0.2355276495218277,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-158576_-000.jpg
468,st825.png,0.23982039093971252,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-77870391-post-48175_-000.jpg
469,32373.png,0.2355276644229889,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-32373_-000.jpg
470,t6284.png,0.2672472298145294,"id
t6284    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
t6284    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
Name: img_url, dtype: object"
471,158229.png,0.23730942606925964,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-158229_-000.jpg
472,30969.png,0.36655232310295105,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30969_-000.jpg
473,157261.png,0.3396906554698944,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-157261_-000.jpg
474,29769.png,0.28146377205848694,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-29769_-000.jpg
475,232124.png,0.427866131067276,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-74395367-post-232260_-000.jpg
476,t1415.png,0.2355276495218277,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82506049-post-6019_-000.jpg
477,31242.png,0.23610693216323853,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-31242_-000.jpg
478,30626.png,0.24415987730026245,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30626_-000.jpg
479,33448.png,0.23812946677207947,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-33448_-000.jpg
480,33514.png,0.23548845946788788,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-33514_-000.jpg
481,32587.png,0.2795615494251251,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-32587_-000.jpg
482,31654.png,0.23632334172725677,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-31654_-000.jpg
483,158157.png,0.2355276644229889,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-158157_-000.jpg
484,30974.png,0.3657968044281006,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30974_-000.jpg
485,31969.png,0.2762327492237091,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-31969_-000.jpg
486,159478.png,0.24563634395599365,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-159478_-000.jpg
487,105833.png,0.2420186847448349,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82446419-post-105998_-000.jpg
488,157831.png,0.2355276644229889,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-157831_-000.jpg
489,30972.png,0.3685506284236908,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30972_-000.jpg
490,jPgQn.png,0.24534855782985687,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-77870391-post-48422_-000.jpg
491,29738.png,0.2381531298160553,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-29738_-000.jpg
492,156410.png,0.23847220838069916,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-156410_-000.jpg
493,32218.png,0.2355276495218277,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-32218_-000.jpg
494,30984.png,0.26614513993263245,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30984_-000.jpg
495,30424.png,0.3657968044281006,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30424_-000.jpg
496,t2400.png,0.2355276495218277,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-83637918-post-2400_-000.jpg
497,t6928.png,0.23680727183818817,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82001241-post-6981_-000.jpg
498,t3542.png,0.2425025999546051,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-83637918-post-3542_-000.jpg
499,34388.png,0.27083539962768555,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-34388_-000.jpg
500,30726.png,0.23832637071609497,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30726_-000.jpg
501,30435.png,0.2591785490512848,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30435_-000.jpg
502,30826.png,0.27900540828704834,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30826_-000.jpg
503,30129.png,0.2501353621482849,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30129_-000.jpg
504,t3567.png,0.2521130442619324,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-83637918-post-3567_-000.jpg
505,t6982.png,0.2372211068868637,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82001241-post-7041_-000.jpg
506,33257.png,0.2355276644229889,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-33257_-000.jpg
507,29594.png,0.3720712959766388,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-29594_-000.jpg
508,159301.png,0.26257407665252686,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-159301_-000.jpg
